transaction_id,upi_id,amount,hour,frequency,avg_amount,amount_deviation,location,device,risk_score,risk_level,is_fraud,timestamp
TXN20260424007126,divya378@icici,7823,21,2,6283,1540,Hyderabad,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424007127,amit690@icici,43530,16,2,39065,4465,Lucknow,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007128,divya653@paytm,13378,13,1,11666,1712,Mumbai,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007129,priya682@axis,15486,14,3,13465,2021,Chennai,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424007130,nisha445@icici,49279,11,1,36555,12724,Bangalore,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424007131,user92778083582@icici,200000,1,4,12326,187674,Bangalore,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007132,deepa518@paytm,2472,15,2,2399,73,Pune,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007133,test727@icici,100000,0,7,12105,87895,Delhi,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007134,sachin637@hdfc,25973,8,3,32013,6040,Hyderabad,web,51,High,0,2026-04-24 14:44:37
TXN20260424007135,test426@sbi,50000,0,4,6744,43256,Delhi,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007136,priya279@paytm,3884,10,3,4672,788,Bangalore,mobile,15,Low,0,2026-04-24 14:44:37
TXN20260424007137,meera465@hdfc,31376,16,3,26059,5317,Bangalore,web,51,High,0,2026-04-24 14:44:37
TXN20260424007138,sachin122@icici,36143,21,3,44847,8704,Pune,web,75,Critical,0,2026-04-24 14:44:37
TXN20260424007139,user98630293998631@hdfc,95000,0,8,11634,83366,Pune,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007140,ssssssss@xyz,45000,23,5,11439,33561,Lucknow,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007141,ankit27@hdfc,21086,17,3,22078,992,Pune,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007142,raj520@icici,39915,18,3,41414,1499,Pune,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007143,ananya596@sbi,27389,13,1,32164,4775,Pune,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007144,nisha727@ibl,8865,11,2,7534,1331,Lucknow,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007145,manoj258@hdfc,29504,20,2,33920,4416,Pune,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424007146,amit110@sbi,35461,18,1,31323,4138,Ahmedabad,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007147,deepa159@axis,25235,9,3,25674,439,Mumbai,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007148,deepa378@ybl,4139,8,3,5194,1055,Delhi,mobile,15,Low,0,2026-04-24 14:44:37
TXN20260424007149,pooja642@ibl,33364,21,3,26597,6767,Bangalore,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424007150,pooja645@okhdfcbank,10090,19,1,9555,535,Delhi,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424007151,shankar392@icici,15450,18,2,19580,4130,Jaipur,tablet,26,Medium,0,2026-04-24 14:44:37
TXN20260424007152,pooja850@sbi,45515,9,1,56927,11412,Pune,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007153,kiran801@sbi,45015,17,2,45645,630,Mumbai,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007154,test521@icici,95000,3,7,13170,81830,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007155,neha991@icici,3351,12,2,2969,382,Bangalore,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007156,manoj762@ybl,14943,8,3,12036,2907,Kolkata,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424007157,sachin551@axis,2875,21,3,3261,386,Delhi,tablet,27,Medium,0,2026-04-24 14:44:37
TXN20260424007158,ananya669@okhdfcbank,42279,14,1,41919,360,Mumbai,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007159,manoj530@sbi,44783,10,1,39114,5669,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007160,kiran375@sbi,23634,10,1,26193,2559,Bangalore,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007161,divya58@ibl,42018,13,2,49812,7794,Kolkata,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007162,meera532@axis,18348,8,3,17637,711,Jaipur,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007163,neha894@ibl,47637,8,1,58261,10624,Hyderabad,web,48,High,0,2026-04-24 14:44:37
TXN20260424007164,meera20@okhdfcbank,6768,10,3,7575,807,Chennai,web,15,Low,0,2026-04-24 14:44:37
TXN20260424007165,raj622@sbi,6659,17,1,6760,101,Delhi,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424007166,meera84@sbi,31346,21,1,30075,1271,Jaipur,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424007167,manoj467@sbi,22071,21,1,20047,2024,Hyderabad,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424007168,raj670@ybl,30997,12,1,39084,8087,Ahmedabad,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007169,nisha179@hdfc,10770,10,2,12006,1236,Jaipur,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007170,sneha846@ibl,8810,13,1,9985,1175,Delhi,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007171,shankar262@hdfc,27186,10,1,34844,7658,Pune,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007172,manoj24@icici,37745,8,2,42488,4743,Chennai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007173,raj4@ibl,7517,11,1,7894,377,Delhi,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007174,pooja189@hdfc,35780,20,2,26353,9427,Hyderabad,web,60,High,0,2026-04-24 14:44:37
TXN20260424007175,raj634@ybl,21460,18,1,27757,6297,Mumbai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007176,sneha108@hdfc,25682,13,2,20420,5262,Delhi,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007177,nisha326@hdfc,42064,16,2,33340,8724,Kolkata,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424007178,nisha636@icici,46832,9,1,52335,5503,Mumbai,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007179,nisha29@paytm,11364,9,2,14690,3326,Lucknow,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007180,priya549@sbi,27897,10,1,33103,5206,Delhi,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007181,user34217742028@hdfc,75000,1,4,5700,69300,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007182,vikram3480@temp,100000,3,8,12261,87739,Delhi,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007183,shankar434@axis,9410,18,2,11046,1636,Pune,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007184,raj889@axis,17429,12,1,18332,903,Jaipur,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007185,neha597@axis,29747,20,2,21160,8587,Mumbai,web,60,High,0,2026-04-24 14:44:37
TXN20260424007186,sneha66@paytm,46895,11,3,55368,8473,Ahmedabad,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424007187,amit925@hdfc,11156,16,1,13741,2585,Ahmedabad,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007188,nisha896@paytm,13584,21,3,15554,1970,Hyderabad,tablet,37,Medium,0,2026-04-24 14:44:37
TXN20260424007189,test570@ibl,25000,1,6,8823,16177,Jaipur,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007190,divya935@paytm,33755,12,3,38969,5214,Pune,web,51,High,0,2026-04-24 14:44:37
TXN20260424007191,priya113@axis,6988,9,2,8778,1790,Lucknow,web,0,Low,0,2026-04-24 14:44:37
TXN20260424007192,vikram469@ybl,29014,15,1,27561,1453,Lucknow,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007193,nisha28@paytm,17921,18,2,15479,2442,Jaipur,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007194,neha521@ibl,35340,16,2,34045,1295,Lucknow,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007195,ankit838@sbi,11280,9,2,7995,3285,Kolkata,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007196,manoj941@hdfc,10304,16,1,9940,364,Chennai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007197,sachin129@paytm,48185,20,2,34299,13886,Hyderabad,tablet,60,High,0,2026-04-24 14:44:37
TXN20260424007198,kiran81@okhdfcbank,20639,17,2,24615,3976,Hyderabad,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007199,neha35@icici,19883,11,2,19377,506,Pune,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007200,rahul199@paytm,41553,11,1,31240,10313,Delhi,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007201,manoj403@ibl,40215,17,1,30009,10206,Lucknow,web,48,High,0,2026-04-24 14:44:37
TXN20260424007202,g00gl3424@hdfc,25000,23,10,12649,12351,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007203,flipk4rt978@ybl,95000,1,5,8893,86107,Pune,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007204,vikram806@ybl,1119,14,1,862,257,Delhi,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424007205,sachin276@ibl,6042,10,2,5745,297,Chennai,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424007206,sneha381@okhdfcbank,14928,11,1,11146,3782,Kolkata,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007207,ankit78@icici,39052,21,3,38418,634,Kolkata,mobile,47,High,0,2026-04-24 14:44:37
TXN20260424007208,shankar720@paytm,34691,18,1,35616,925,Kolkata,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007209,kiran199@ybl,23068,12,3,21473,1595,Chennai,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424007210,vikram129@sbi,6762,10,1,5847,915,Jaipur,web,0,Low,0,2026-04-24 14:44:37
TXN20260424007211,sachin898@paytm,41383,19,3,44376,2993,Bangalore,web,47,High,0,2026-04-24 14:44:37
TXN20260424007212,shankar294@hdfc,10139,15,1,9964,175,Jaipur,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007213,ankit169@okhdfcbank,46305,19,3,40327,5978,Jaipur,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424007214,g00gl3917@icici,25000,22,4,9571,15429,Bangalore,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007215,manoj6831@temp,50000,2,5,6452,43548,Kolkata,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007216,p4ytm871@ibl,150000,2,8,5065,144935,Delhi,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007217,divya498@icici,5190,12,3,4617,573,Kolkata,mobile,15,Low,0,2026-04-24 14:44:37
TXN20260424007218,divya705@ybl,19930,21,1,21270,1340,Delhi,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424007219,rahul148@axis,22931,21,1,21504,1427,Lucknow,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424007220,amit291@icici,17191,14,3,16872,319,Pune,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424007221,vikram486@paytm,34760,18,2,43022,8262,Lucknow,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424007222,scam233@ibl,200000,0,10,12321,187679,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007223,amit667@paytm,27705,12,3,21550,6155,Hyderabad,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007224,sneha731@paytm,42101,11,3,46357,4256,Lucknow,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007225,nisha600@axis,7442,8,2,6637,805,Pune,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007226,divya570@paytm,21581,8,3,17813,3768,Pune,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007227,divya944@ibl,652,18,2,515,137,Chennai,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424007228,priya379@icici,18432,10,3,21092,2660,Lucknow,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007229,meera695@icici,24549,10,3,27171,2622,Kolkata,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007230,sachin260@sbi,35618,12,3,35012,606,Jaipur,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007231,vikram192@paytm,15032,10,1,16911,1879,Kolkata,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007232,priya89@paytm,31046,9,1,26671,4375,Mumbai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007233,divya870@hdfc,13912,17,1,15675,1763,Delhi,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007234,kiran790@paytm,17640,16,2,19982,2342,Ahmedabad,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007235,amit475@okhdfcbank,26182,16,1,26003,179,Pune,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007236,pooja835@icici,7440,20,3,5663,1777,Delhi,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424007237,user53936633913@sbi,150000,1,6,10778,139222,Pune,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007238,kiran829@ibl,21043,17,1,14868,6175,Delhi,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424007239,ankit499@paytm,1669,20,2,1786,117,Chennai,web,12,Low,0,2026-04-24 14:44:37
TXN20260424007240,sachin934@sbi,4508,20,2,3330,1178,Jaipur,mobile,12,Low,0,2026-04-24 14:44:37
TXN20260424007241,phish278@hdfc,150000,2,9,11606,138394,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007242,neha915@axis,41646,8,1,53494,11848,Hyderabad,web,48,High,0,2026-04-24 14:44:37
TXN20260424007243,neha536@okhdfcbank,19155,10,3,21209,2054,Delhi,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424007244,divya216@ibl,41026,15,1,52610,11584,Bangalore,web,48,High,0,2026-04-24 14:44:37
TXN20260424007245,nisha311@axis,42803,12,1,46861,4058,Delhi,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424007246,sachin953@sbi,24729,21,1,17978,6751,Jaipur,web,48,High,0,2026-04-24 14:44:37
TXN20260424007247,spam658@icici,125000,0,8,9309,115691,Kolkata,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007248,shankar747@hdfc,37546,20,2,42585,5039,Pune,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424007249,raj232@sbi,2563,11,3,3213,650,Ahmedabad,web,15,Low,0,2026-04-24 14:44:37
TXN20260424007250,sneha621@hdfc,9647,19,2,11419,1772,Pune,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424007251,meera810@sbi,16308,12,1,13808,2500,Delhi,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007252,pooja116@icici,15010,13,2,11724,3286,Chennai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007253,raj519@icici,46643,11,2,38305,8338,Jaipur,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007254,vikram83@hdfc,8284,11,1,8520,236,Hyderabad,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007255,ananya477@okhdfcbank,49113,8,1,50586,1473,Delhi,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007256,ankit2218@xyz,150000,0,8,13706,136294,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007257,iyworsgm@yahoo,150000,22,10,13107,136893,Pune,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007258,nisha971@ibl,42570,11,3,55204,12634,Bangalore,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424007259,sneha441@sbi,35944,13,3,46507,10563,Pune,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424007260,deepa438@paytm,20306,17,1,17589,2717,Kolkata,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007261,meera113@axis,40344,21,3,42604,2260,Delhi,mobile,47,High,0,2026-04-24 14:44:37
TXN20260424007262,vikram519@hdfc,43872,20,1,47277,3405,Delhi,web,32,Medium,0,2026-04-24 14:44:37
TXN20260424007263,manoj227@icici,14595,20,3,17113,2518,Hyderabad,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424007264,nisha109@okhdfcbank,36986,14,2,40477,3491,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007265,meera680@ibl,25919,20,3,20842,5077,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424007266,nisha456@ibl,30551,18,3,37636,7085,Jaipur,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007267,test580@axis,45000,1,9,7147,37853,Mumbai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007268,sachin575@sbi,2879,15,1,2623,256,Jaipur,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007269,ankit448@sbi,34574,20,2,36769,2195,Lucknow,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424007270,deepa7015@fake,50000,3,4,10018,39982,Bangalore,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007271,divya989@hdfc,15389,8,2,13447,1942,Lucknow,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007272,kiran194@ybl,11460,15,3,14786,3326,Lucknow,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007273,pooja395@ybl,18259,10,3,14488,3771,Bangalore,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007274,ananya620@okhdfcbank,41571,11,2,30257,11314,Bangalore,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424007275,kiran100@paytm,24548,9,3,25570,1022,Mumbai,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007276,divya440@ibl,19977,19,1,24120,4143,Chennai,tablet,38,Medium,0,2026-04-24 14:44:37
TXN20260424007277,rahul149@ybl,43821,16,2,46706,2885,Mumbai,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007278,divya927@axis,11699,11,3,13040,1341,Jaipur,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424007279,deepa980@ybl,22944,18,2,24675,1731,Delhi,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007280,vikram417@paytm,22709,8,2,27728,5019,Mumbai,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007281,test852@ibl,45000,1,7,7759,37241,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007282,divya587@hdfc,12225,11,1,9781,2444,Lucknow,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007283,test623@paytm,45000,0,10,14992,30008,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007284,neha928@sbi,40548,15,2,47803,7255,Hyderabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007285,priya448@okhdfcbank,3006,11,3,2145,861,Delhi,web,15,Low,0,2026-04-24 14:44:37
TXN20260424007286,deepa593@ybl,43388,21,3,50984,7596,Hyderabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424007287,shankar193@okhdfcbank,1650,10,1,2094,444,Jaipur,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007288,priya883@icici,11415,12,3,13057,1642,Pune,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424007289,rahul143@axis,11654,13,2,12528,874,Chennai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007290,kiran3@axis,16794,14,2,12383,4411,Hyderabad,tablet,26,Medium,0,2026-04-24 14:44:37
TXN20260424007291,sachin248@icici,8753,11,2,7641,1112,Bangalore,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007292,kiran213@ibl,11386,17,2,8607,2779,Ahmedabad,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007293,amit628@ibl,47504,17,3,48507,1003,Pune,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424007294,meera473@icici,18400,10,2,20233,1833,Ahmedabad,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007295,rahul856@axis,12961,13,2,9153,3808,Pune,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007296,ananya523@axis,14999,19,1,17921,2922,Pune,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424007297,priya967@axis,41971,13,3,42355,384,Mumbai,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007298,vuqpjztuinn@yahoo,125000,1,8,7181,117819,Ahmedabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007299,sneha162@ybl,32007,19,2,35755,3748,Chennai,mobile,32,Medium,0,2026-04-24 14:44:37
TXN20260424007300,amit8511@temp,125000,0,5,7713,117287,Bangalore,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007301,nisha799@okhdfcbank,1719,11,3,2209,490,Mumbai,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424007302,amit597@okhdfcbank,47215,21,3,36486,10729,Delhi,mobile,75,Critical,0,2026-04-24 14:44:37
TXN20260424007303,vikram835@ybl,41685,20,2,34324,7361,Bangalore,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007304,pyowcmtdcpk@yahoo,150000,1,6,12985,137015,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007305,bbbbbbb@temp,50000,23,6,7830,42170,Ahmedabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007306,ankit349@ybl,10013,19,2,8228,1785,Lucknow,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424007307,rahul760@okhdfcbank,31027,10,2,33367,2340,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007308,rahul905@paytm,22736,12,2,23677,941,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424007309,test736@axis,150000,1,9,13487,136513,Lucknow,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007310,raj519@icici,41379,15,1,36809,4570,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007311,deepa683@axis,45772,19,2,44759,1013,Bangalore,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424007312,pooja256@paytm,2748,12,2,2948,200,Ahmedabad,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424007313,neha422@hdfc,21797,16,1,28263,6466,Pune,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007314,vikram759@okhdfcbank,16363,15,2,18640,2277,Ahmedabad,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007315,pooja6289@temp,100000,0,9,9766,90234,Kolkata,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007316,test843@sbi,25000,0,4,9783,15217,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007317,neha543@ibl,24515,10,1,30907,6392,Bangalore,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007318,divya264@okhdfcbank,7507,21,3,8357,850,Hyderabad,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424007319,divya255@sbi,35644,15,2,31776,3868,Ahmedabad,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007320,nisha901@ibl,35556,13,3,36261,705,Kolkata,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007321,shankar2735@xyz,95000,3,5,14395,80605,Delhi,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007322,neha831@ybl,32627,11,1,31273,1354,Mumbai,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424007323,nisha90@hdfc,25893,9,3,25651,242,Chennai,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424007324,ankit745@okhdfcbank,32207,9,3,26253,5954,Chennai,web,51,High,0,2026-04-24 14:44:37
TXN20260424007325,sneha377@paytm,32029,14,1,29745,2284,Jaipur,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424007326,4m4z0n350@ibl,75000,23,5,6256,68744,Delhi,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424007327,deepa800@ybl,35805,19,2,30074,5731,Kolkata,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424007328,rahul178@okhdfcbank,45810,8,3,48632,2822,Delhi,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424007329,shankar307@ibl,11139,16,1,12201,1062,Jaipur,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007330,ananya4744@xyz,95000,3,10,7371,87629,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424007331,sneha959@axis,11288,14,1,12294,1006,Ahmedabad,web,10,Low,0,2026-04-24 14:44:37
TXN20260424007332,ankit376@axis,36271,12,3,29468,6803,Ahmedabad,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007333,rahul48@ybl,34871,15,3,30170,4701,Chennai,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007334,meera688@ybl,34581,14,3,41434,6853,Kolkata,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424007335,deepa71@ibl,15659,18,3,19937,4278,Kolkata,tablet,41,Medium,0,2026-04-24 14:44:37
TXN20260424007336,vikram37@sbi,47137,12,1,54375,7238,Ahmedabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007337,scam414@paytm,50000,0,8,14884,35116,Ahmedabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424007338,meera591@paytm,4860,18,3,3938,922,Delhi,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424007339,pooja322@ybl,32006,16,3,31705,301,Lucknow,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424007340,nisha452@ybl,33171,10,3,26493,6678,Chennai,web,51,High,0,2026-04-24 14:44:37
TXN20260424007341,divya934@ibl,13322,15,1,11999,1323,Bangalore,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424007342,rahul289@ybl,16884,16,2,18028,1144,Pune,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424007343,ananya953@okhdfcbank,9599,14,3,9123,476,Bangalore,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424007344,pooja685@ibl,23071,11,2,27764,4693,Kolkata,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424007345,pooja863@icici,1212,15,2,1066,146,Hyderabad,web,0,Low,0,2026-04-24 14:44:37
TXN20260424007346,amit955@paytm,4096,8,1,3042,1054,Hyderabad,tablet,0,Low,0,2026-04-24 14:44:37
